nct_id,drug_name,is_combination,n_drugs_in_trial
NCT00551512,CBP 501,True,2
NCT00551512,Cisplatin,True,2
NCT00625937,Cisplatin,True,4
NCT00625937,Docetaxel,True,4
NCT00625937,Gimeracil/oteracil/tegafur,True,4
NCT00625937,Radiation Therapy,True,4
NCT00411138,Radiation Therapy,True,4
NCT00411138,Cisplatin,True,4
NCT00411138,Carboplatin,True,4
NCT00411138,Paclitaxel,True,4
NCT00373373,Sorafenib,True,2
NCT00373373,Placebo Control,True,2
NCT00418093,Gemcitabine,True,3
NCT00418093,Oxaliplatin,True,3
NCT00418093,Bevacizumab,True,3
NCT00368121,Cetuximab,True,2
NCT00368121,Dexamethasone,True,2
NCT00463073,Cetuximab,True,3
NCT00463073,Bevacizumab,True,3
NCT00463073,Irinotecan,True,3
NCT00743067,Foretinib,False,1
NCT00345163,Bevacizumab,True,2
NCT00345163,Irinotecan,True,2
NCT00381875,E1M184V peptide vaccine - National Institutes of Health Clinical Center ,True,4
NCT00381875,Incomplete Freund's adjuvant,True,4
NCT00381875,Sargramostim,True,4
NCT00381875,Immunoenzyme Procedure,True,4
NCT00330915,Pemetrexed,False,1
NCT00336856,Cetuximab,True,2
NCT00336856,Irinotecan,True,2
NCT00339131,Cold Contaminant-free Iobenguane I-131,False,1
NCT00387205,Pazopanib,True,2
NCT00387205,Lapatinib,True,2
NCT00307723,Bevacizumab,True,5
NCT00307723,Fluorouracil,True,5
NCT00307723,Oxaliplatin,True,5
NCT00307723,Gemcitabine,True,5
NCT00307723,External Beam Radiation Therapy,True,5
NCT00316875,lapatinib ditosylate,True,2
NCT00316875,Pegylated liposomal doxorubicin,True,2
NCT00352755,Peritonectomy,True,3
NCT00352755,Fluorouracil,True,3
NCT00352755,FOLFOX,True,3
NCT00319748,852A,False,1
NCT00454324,Carboplatin,True,2
NCT00454324,Nab-paclitaxel,True,2
NCT00508807,Bardoxolone methyl,False,1
NCT01087424,Prednisone,True,5
NCT01087424,Rituximab,True,5
NCT01087424,Doxorubicin,True,5
NCT01087424,Cyclophosphamide,True,5
NCT01087424,Vincristine,True,5
NCT00321100,Bevacizumab,True,4
NCT00321100,Cetuximab,True,4
NCT00321100,Oxaliplatin,True,4
NCT00321100,Capecitabine,True,4
NCT00319839,Nab-paclitaxel,True,2
NCT00319839,Cetuximab,True,2
NCT00420485,Gimatecan,False,1
NCT00446290,Docetaxel,True,3
NCT00446290,Capecitabine,True,3
NCT00446290,Oxaliplatin,True,3
NCT00458796,Zoledronic acid,True,2
NCT00458796,Quality-of-Life Assessment,True,2
NCT00406978,Prednisone,True,4
NCT00406978,Melphalan,True,4
NCT00406978,Thalidomide,True,4
NCT00406978,Defibrotide,True,4
NCT00303082,Lactobacillus rhamnosus,True,2
NCT00303082,Lactobacillus reuteri Probiotic Tablet,True,2
NCT00303953,Belinostat,False,1
NCT00389922,lapatinib ditosylate,True,11
NCT00389922,vinorelbine tartrate,True,11
NCT00389922,Comparative Genomic Hybridization,True,11
NCT00389922,Cytogenetic Analysis,True,11
NCT00389922,Gene Expression Analysis,True,11
NCT00389922,Genetic Variation Analysis,True,11
NCT00389922,Polymerase Chain Reaction,True,11
NCT00389922,Polymorphism Analysis,True,11
NCT00389922,Reverse Transcriptase-Polymerase Chain Reaction,True,11
NCT00389922,Immunohistochemistry Staining Method,True,11
NCT00389922,Laboratory Biomarker Analysis,True,11
NCT00543231,oblimersen sodium,True,2
NCT00543231,BP1002,True,2
NCT00861419,Sorafenib,True,5
NCT00861419,motesanib diphosphate,True,5
NCT00861419,Trebananib,True,5
NCT00861419,Sunitinib,True,5
NCT00861419,Bevacizumab,True,5
NCT00174369,Mirdametinib,False,1
NCT00237575,Gemcitabine,True,4
NCT00237575,Cisplatin,True,4
NCT00237575,Sargramostim,True,4
NCT00237575,Filgrastim,True,4
NCT01058538,Bifikafusp alfa,True,2
NCT01058538,Interleukin-2,True,2
NCT03362684,Cetuximab,True,2
NCT03362684,FOLFOX,True,2
NCT00240682,Cetuximab,False,1
NCT00310050,pemetrexed disodium,True,3
NCT00310050,Pemetrexed,True,3
NCT00310050,Radiation Therapy,True,3
NCT02013817,Rituximab,True,3
NCT02013817,Fludarabine,True,3
NCT02013817,Cyclophosphamide,True,3
NCT00121225,Vorinostat,False,1
NCT00247507,Acetylcysteine,False,1
NCT00248404,NB 1011,False,1
NCT00250419,V930,False,1
NCT00288925,Z-360,False,1
NCT00376740,Zoledronic acid,False,1
NCT00532285,Paclitaxel,True,2
NCT00532285,Gemcitabine,True,2
NCT00129571,XL 820,False,1
NCT00207077,Cetuximab,True,2
NCT00207077,Erlotinib,True,2
NCT00361088,Bortezomib,True,2
NCT00361088,Tipifarnib,True,2
NCT02182050,INV-1120,False,1
NCT00100945,Gefitinib,False,1
NCT00125749,ACT 2001,False,1
NCT00138177,Oxaliplatin,True,4
NCT00138177,leucovorin calcium,True,4
NCT00138177,Vorinostat,True,4
NCT00138177,Fluorouracil,True,4
NCT00176748,Axitinib,False,1
NCT00196820,Capecitabine,False,1
NCT00271804,Bortezomib,False,1
NCT00398554,Cyclophosphamide,True,7
NCT00398554,doxorubicin hydrochloride,True,7
NCT00398554,Etoposide,True,7
NCT00398554,Prednisone,True,7
NCT00398554,vinblastine sulfate,True,7
NCT00398554,vincristine sulfate,True,7
NCT00398554,Radiation Therapy,True,7
NCT00544986,Anastrozole,False,1
NCT00217711,Capecitabine,True,3
NCT00217711,irinotecan hydrochloride,True,3
NCT00217711,Oxaliplatin,True,3
NCT00295971,Antithymocyte globulin,True,8
NCT00295971,Therapeutic Allogeneic Lymphocytes,True,8
NCT00295971,fludarabine phosphate,True,8
NCT00295971,Thiotepa,True,8
NCT00295971,Allogeneic Bone Marrow Transplantation,True,8
NCT00295971,Allogeneic Hematopoietic Stem Cell Transplantation,True,8
NCT00295971,In Vitro-Treated Peripheral Blood Stem Cell Transplantation,True,8
NCT00295971,Total-Body Irradiation,True,8
NCT00083083,Carboplatin,True,11
NCT00083083,Cisplatin,True,11
NCT00083083,Docetaxel,True,11
NCT00083083,Etoposide,True,11
NCT00083083,Paclitaxel,True,11
NCT00083083,vinblastine sulfate,True,11
NCT00083083,vinorelbine tartrate,True,11
NCT00083083,Gene Expression Analysis,True,11
NCT00083083,Positron Emission Tomography,True,11
NCT00083083,Fludeoxyglucose F-18,True,11
NCT00083083,Radiation Therapy,True,11
NCT00101270,irinotecan hydrochloride,True,2
NCT00101270,Oxaliplatin,True,2
NCT00106262,Bortezomib,True,2
NCT00106262,Irinotecan,True,2
NCT00121602,Darbepoetin alfa,False,1
NCT00191854,Gemcitabine,True,4
NCT00191854,Paclitaxel,True,4
NCT00191854,Carboplatin,True,4
NCT00191854,Cisplatin,True,4
NCT00102791,Senicapoc,False,1
NCT00142415,Girentuximab,True,2
NCT00142415,Lutetium Lu 177-DOTA,True,2
NCT00806923,Cisplatin,True,4
NCT00806923,Gemcitabine,True,4
NCT00806923,Placebo Control,True,4
NCT00806923,Bevacizumab,True,4
NCT00147901,Alemtuzumab,True,3
NCT00147901,Cyclophosphamide,True,3
NCT00147901,Fludarabine,True,3
NCT00457743,sunitinib malate,False,1
NCT00874978,Lenalidomide,False,1
NCT00216437,Capecitabine,False,1
NCT00041262,Cisplatin,True,5
NCT00041262,epirubicin hydrochloride,True,5
NCT00041262,Fluorouracil,True,5
NCT00041262,Conventional Surgery,True,5
NCT00041262,Neoadjuvant Therapy,True,5
NCT00096135,Filgrastim,True,14
NCT00096135,Cyclophosphamide,True,14
NCT00096135,Cytarabine,True,14
NCT00096135,daunorubicin hydrochloride,True,14
NCT00096135,Dexamethasone,True,14
NCT00096135,Etoposide,True,14
NCT00096135,leucovorin calcium,True,14
NCT00096135,Mercaptopurine,True,14
NCT00096135,Methotrexate,True,14
NCT00096135,Pegaspargase,True,14
NCT00096135,Hydrocortisone,True,14
NCT00096135,vincristine sulfate,True,14
NCT00096135,High-Dose Methotrexate Regimen,True,14
NCT00096135,Cranial Irradiation,True,14
NCT00155259,Docetaxel,True,3
NCT00155259,Cisplatin,True,3
NCT00155259,Capecitabine,True,3
NCT00088556,canfosfamide hydrochloride,True,3
NCT00088556,Carboplatin,True,3
NCT00088556,Paclitaxel,True,3
NCT00093730,BMS 599626,False,1
NCT00176501,Therapeutic Allogeneic Lymphocytes,False,1
NCT00076102,Pirfenidone,False,1
NCT00227682,Ascorbic acid,True,4
NCT00227682,Arsenic trioxide,True,4
NCT00227682,Dexamethasone,True,4
NCT00227682,Thalidomide,True,4
NCT00085462,Aldesleukin,True,7
NCT00085462,Filgrastim,True,7
NCT00085462,gp100-Fowlpox Vaccine,True,7
NCT00085462,Therapeutic Autologous Lymphocytes,True,7
NCT00085462,Therapeutic Tumor Infiltrating Lymphocytes,True,7
NCT00085462,Cyclophosphamide,True,7
NCT00085462,fludarabine phosphate,True,7
NCT00245089,Dactinomycin,True,3
NCT00245089,Cyclophosphamide,True,3
NCT00245089,vincristine sulfate,True,3
NCT02461121,HLA mismatched stem cell,True,8
NCT02461121,HLA matched stem cell,True,8
NCT02461121,Cyclosporin,True,8
NCT02461121,Mycophenolate mofetil,True,8
NCT02461121,Cytarabine,True,8
NCT02461121,Fludarabine,True,8
NCT02461121,Antithymocyte globulin,True,8
NCT02461121,Cyclophosphamide,True,8
NCT00159445,Gemcitabine,True,2
NCT00159445,Capecitabine,True,2
NCT00080990,Alvocidib,True,4
NCT00080990,Fluorouracil,True,4
NCT00080990,Oxaliplatin,True,4
NCT00080990,leucovorin calcium,True,4
NCT00072670,Trabectedin,False,1
NCT00077025,Gefitinib,True,2
NCT00077025,Anastrozole,True,2
NCT00077493,CAT 3888,True,3
NCT00077493,Moxetumomab pasudotox,True,3
NCT00077493,Monoclonal antibodies,True,3
NCT00191477,Gemcitabine,True,3
NCT00191477,Transurethral Resection of Bladder Tumor,True,3
NCT00191477,Placebo Control,True,3
NCT00426101,Dexamethasone,True,7
NCT00426101,Etoposide,True,7
NCT00426101,Cyclosporin,True,7
NCT00426101,Methotrexate,True,7
NCT00426101,Prednisolone,True,7
NCT00426101,Intrathecal Chemotherapy,True,7
NCT00426101,Hematopoietic Cell Transplantation,True,7
NCT02494596,Capecitabine,True,2
NCT02494596,Pertuzumab-biosimilar-Biocad,True,2
NCT00226798,Capecitabine,False,1
NCT01270906,dovitinib lactate,False,1
NCT00154349,imatinib mesylate,False,1
NCT00617968,Docetaxel,False,1
NCT00069160,Docetaxel,True,3
NCT00069160,Tariquidar,True,3
NCT00069160,Technetium Tc-99m Sestamibi,True,3
NCT00086931,Capecitabine,True,5
NCT00086931,Oxaliplatin,True,5
NCT00086931,Conventional Surgery,True,5
NCT00086931,Chemotherapy,True,5
NCT00086931,Radiation Therapy,True,5
NCT00504660,Capecitabine,True,5
NCT00504660,Celecoxib,True,5
NCT00504660,Temozolomide,True,5
NCT00504660,Lomustine,True,5
NCT00504660,Tioguanine,True,5
NCT00489983,Pemetrexed,True,2
NCT00489983,Gemcitabine,True,2
NCT00061958,Arsenic trioxide,False,1
NCT00064311,Ravuconazole,False,1
NCT00319618,Gefitinib,True,2
NCT00319618,Docetaxel,True,2
NCT00168727,Ibritumomab tiuxetan,False,1
NCT00060645,Ridaforolimus,False,1
NCT00126269,Cisplatin,True,2
NCT00126269,Gemcitabine,True,2
NCT00488709,Topotecan,True,3
NCT00488709,Fludarabine,True,3
NCT00488709,Cytarabine,True,3
NCT01085058,Lenograstim,False,1
NCT00193479,Cyclophosphamide,True,5
NCT00193479,Mitoxantrone,True,5
NCT00193479,Vincristine,True,5
NCT00193479,Prednisone,True,5
NCT00193479,Rituximab,True,5
NCT00431561,Trabedersen,True,7
NCT00431561,Temozolomide,True,7
NCT00431561,Procarbazine,True,7
NCT00431561,Lomustine,True,7
NCT00431561,Vincristine,True,7
NCT00431561,Drug Delivery System,True,7
NCT00431561,Intratumoral Route of Administration,True,7
NCT00060567,Indisulam,True,2
NCT00060567,Irinotecan,True,2
NCT00071955,Autologous Immunoglobulin Idiotype-KLH Conjugate Vaccine,True,2
NCT00071955,Sargramostim,True,2
NCT00060242,fosbretabulin disodium,False,1
NCT00122499,Tadalafil,False,1
NCT00060710,Proapoptotic Sulindac Analog CP-461,False,1
NCT00334295,Fulvestrant,False,1
NCT00058006,Celecoxib,True,2
NCT00058006,Adjuvant Therapy,True,2
NCT00047242,UCN 01,True,2
NCT00047242,irinotecan hydrochloride,True,2
NCT00149019,T-cell Engaging Bispecific Antibody,False,1
NCT00448643,Carboplatin,True,5
NCT00448643,Paclitaxel,True,5
NCT00448643,Cisplatin,True,5
NCT00448643,Whole-Abdominal Irradiation,True,5
NCT00448643,High-Dose-Rate Vaginal Brachytherapy,True,5
NCT00044525,Ortataxel,False,1
NCT00256230,Disulfiram,False,1
NCT00023933,Iodine I 131 Monoclonal Antibody CC49-deltaCH2,False,1
NCT00328549,Pegylated Interferon Alfa,True,2
NCT00328549,Ribavirin,True,2
NCT00024310,Folic acid,True,3
NCT00024310,Lometrexol,True,3
NCT00024310,Paclitaxel,True,3
NCT00030069,Calcitriol,True,2
NCT00030069,Dexamethasone,True,2
NCT00050843,Thalidomide,False,1
NCT00041808,MTC DOX,True,2
NCT00041808,Chemotherapy,True,2
NCT00403624,Oxaliplatin,False,1
NCT00586898,Leuprorelin,True,6
NCT00586898,Goserelin,True,6
NCT00586898,Ketoconazole,True,6
NCT00586898,Bicalutamide,True,6
NCT00586898,Testosterone,True,6
NCT00586898,Estradiol,True,6
NCT00038649,imatinib mesylate,False,1
NCT00014118,Carboplatin,True,4
NCT00014118,Paclitaxel,True,4
NCT00014118,Conventional Surgery,True,4
NCT00014118,Radiation Therapy,True,4
NCT00027742,Peginterferon alfa-2a,True,2
NCT00027742,Temozolomide,True,2
NCT00211198,Denileukin diftitox,False,1
NCT00014690,Clevidipine,True,2
NCT00014690,topotecan hydrochloride,True,2
NCT00022334,Alpha-Fetoprotein,False,1
NCT00550784,Filgrastim,True,10
NCT00550784,Cisplatin,True,10
NCT00550784,Cyclophosphamide,True,10
NCT00550784,Melphalan,True,10
NCT00550784,Paclitaxel,True,10
NCT00550784,topotecan hydrochloride,True,10
NCT00550784,TdT-Mediated dUTP Nick End Labeling Assay,True,10
NCT00550784,Gene Expression Analysis,True,10
NCT00550784,Immunohistochemistry Staining Method,True,10
NCT00550784,Peripheral Blood Stem Cell Transplantation,True,10
NCT00006257,Paclitaxel,True,2
NCT00006257,Semaxanib,True,2
NCT00006484,Carboplatin,True,3
NCT00006484,Paclitaxel,True,3
NCT00006484,Tirapazamine,True,3
NCT00004208,Antithymocyte Globulin Equine/Cyclosporine Regimen,True,2
NCT00004208,Cyclosporin,True,2
NCT00008294,FOLFOX,True,6
NCT00008294,Dexamethasone,True,6
NCT00008294,Floxuridine,True,6
NCT00008294,Fluorouracil,True,6
NCT00008294,leucovorin calcium,True,6
NCT00008294,Oxaliplatin,True,6
NCT00006107,Docetaxel,True,3
NCT00006107,Surgical Procedure,True,3
NCT00006107,Radiation Therapy,True,3
NCT00005841,MART-1 Antigen,True,5
NCT00005841,gp100 Antigen,True,5
NCT00005841,Incomplete Freund's adjuvant,True,5
NCT00005841,Progenipoietin,True,5
NCT00005841,Tyrosinase Peptide,True,5
NCT00006122,Cytarabine,True,5
NCT00006122,Etoposide,True,5
NCT00006122,Gemtuzumab ozogamicin,True,5
NCT00006122,Idarubicin,True,5
NCT00006122,mitoxantrone hydrochloride,True,5
NCT00006120,Docetaxel,True,2
NCT00006120,Paclitaxel,True,2
NCT00015821,Thalidomide,True,2
NCT00015821,Laboratory Biomarker Analysis,True,2
NCT00005858,LMB 9,False,1
NCT01122121,leuprolide acetate,True,3
NCT01122121,Radiation Therapy,True,3
NCT01122121,Flutamide,True,3
NCT01663714,Cyclophosphamides,True,5
NCT01663714,Vincristine,True,5
NCT01663714,Prednisone,True,5
NCT01663714,Tositumomab,True,5
NCT01663714,Iodine I 131 tositumomab,True,5
NCT00022932,Iodine I 131 tositumomab,False,1
NCT01225874,Calaspargase pegol,True,8
NCT01225874,Cytarabine,True,8
NCT01225874,daunorubicin hydrochloride,True,8
NCT01225874,Dexamethasone,True,8
NCT01225874,Methotrexate,True,8
NCT01225874,Pegaspargase,True,8
NCT01225874,Prednisone,True,8
NCT01225874,vincristine sulfate,True,8
NCT00004172,Filgrastim,True,7
NCT00004172,Carboplatin,True,7
NCT00004172,Cyclophosphamide,True,7
NCT00004172,Ifosfamide,True,7
NCT00004172,Thiotepa,True,7
NCT00004172,Peripheral Blood Stem Cell Transplantation,True,7
NCT00004172,Radiation Therapy,True,7
NCT00004173,Oxaliplatin,True,2
NCT00004173,Paclitaxel,True,2
NCT00003810,Docetaxel,True,2
NCT00003810,gemcitabine hydrochloride,True,2
NCT00563862,Conventional Radiotherapy,True,4
NCT00563862,Accelerated Radiation Therapy,True,4
NCT00563862,Cisplatin,True,4
NCT00563862,Fluorouracil,True,4
NCT00004158,Melphalan,True,3
NCT00004158,Peripheral Blood Stem Cell Transplantation,True,3
NCT00004158,Ho 166 DOTMP,True,3
NCT00003645,Flutamide,True,2
NCT00003645,leuprolide acetate,True,2
NCT00003779,BCG vaccine,False,1
NCT00003664,Aldesleukin,True,4
NCT00003664,Interferon alpha-2b,True,4
NCT00003664,Fluorouracil,True,4
NCT00003664,gemcitabine hydrochloride,True,4
NCT00003682,doxorubicin hydrochloride,True,2
NCT00003682,Methylprednisolone,True,2
NCT00004202,Carboplatin,True,5
NCT00004202,Chemotherapy,True,5
NCT00004202,Efaproxiral,True,5
NCT00004202,Paclitaxel,True,5
NCT00004202,Radiation Therapy,True,5
NCT00003447,gemcitabine hydrochloride,True,2
NCT00003447,vinorelbine tartrate,True,2
NCT00003463,Carmustine,True,4
NCT00003463,irinotecan hydrochloride,True,4
NCT00003463,Polifeprosan 20,True,4
NCT00003463,Surgical Procedure,True,4
NCT00003687,dextromethorphan hydrobromide,True,2
NCT00003687,morphine sulfate,True,2
NCT00003239,Interferon alpha-2b,True,3
NCT00003239,Cytarabine,True,3
NCT00003239,Omacetaxine mepesuccinate,True,3
NCT00003210,Edodekin alfa,True,2
NCT00003210,Laboratory Biomarker Analysis,True,2
NCT00003193,Amifostine,True,4
NCT00003193,Paclitaxel,True,4
NCT00003193,Conventional Surgery,True,4
NCT00003193,Radiation Therapy,True,4
NCT00003357,GM2-KLH Vaccine,True,2
NCT00003357,QS 21,True,2
NCT00003128,Filgrastim,True,3
NCT00003128,Ifosfamide,True,3
NCT00003128,Paclitaxel,True,3
NCT00004162,Sargramostim,True,4
NCT00004162,Methotrexate,True,4
NCT00004162,Pegylated liposomal doxorubicin,True,4
NCT00004162,vincristine sulfate,True,4
NCT00001626,Antithymocyte globulin,True,3
NCT00001626,Cyclophosphamide,True,3
NCT00001626,Cyclosporin,True,3
NCT00003261,Methotrexate,True,4
NCT00003261,Zidovudine,True,4
NCT00003261,Neoadjuvant Therapy,True,4
NCT00003261,Radiation Therapy,True,4
NCT00019214,MART-1 Antigen,True,3
NCT00019214,Aldesleukin,True,3
NCT00019214,gp100 Antigen,True,3
NCT00154726,Paclitaxel,False,1
NCT00002990,BCG vaccine,False,1
NCT00003495,Antineoplaston-A10,True,2
NCT00003495,Antineoplaston-AS2-1,True,2
NCT00001449,Gemcitabine,True,3
NCT00001449,Floxuridine,True,3
NCT00001449,Folinic acid,True,3
NCT00002865,Filgrastim,True,14
NCT00002865,Cyclophosphamide,True,14
NCT00002865,Cytarabine,True,14
NCT00002865,Dexamethasone,True,14
NCT00002865,doxorubicin hydrochloride,True,14
NCT00002865,Etoposide,True,14
NCT00002865,Ifosfamide,True,14
NCT00002865,leucovorin calcium,True,14
NCT00002865,Mesna,True,14
NCT00002865,Methotrexate,True,14
NCT00002865,Hydrocortisone,True,14
NCT00002865,vincristine sulfate,True,14
NCT00002865,Low-LET Cobalt-60 Gamma Ray Therapy,True,14
NCT00002865,Low-LET Photon Therapy,True,14
NCT00869284,Cyclophosphamide,True,10
NCT00869284,Epirubicin,True,10
NCT00869284,Vindesine,True,10
NCT00869284,Prednisone,True,10
NCT00869284,Mitoxantrone,True,10
NCT00869284,Cytarabine,True,10
NCT00869284,Total-Body Irradiation,True,10
NCT00869284,Carmustine,True,10
NCT00869284,Etoposide,True,10
NCT00869284,Peripheral Blood Stem Cell,True,10
NCT00002551,Fluorouracil,True,4
NCT00002551,leucovorin calcium,True,4
NCT00002551,levamisole hydrochloride,True,4
NCT00002551,Radiation Therapy,True,4
NCT00001398,Ancestim,False,1
NCT00003364,Cisplatin,True,6
NCT00003364,Cyclophosphamide,True,6
NCT00003364,doxorubicin hydrochloride,True,6
NCT00003364,Etoposide,True,6
NCT00003364,vincristine sulfate,True,6
NCT00003364,Radiation Therapy,True,6
NCT00002844,Cyclophosphamide,True,5
NCT00002844,Allogeneic Bone Marrow Transplantation,True,5
NCT00002844,Autologous Bone Marrow Transplantation,True,5
NCT00002844,Total-Body Irradiation,True,5
NCT00002844,Bone Marrow Transplantation,True,5
NCT00002456,Cyclosporin,True,3
NCT00002456,Methotrexate,True,3
NCT00002456,Allogeneic Bone Marrow Transplantation,True,3
NCT00000660,Etoposide,False,1
NCT00002003,mitoxantrone hydrochloride,True,2
NCT00002003,Etoposide,True,2
NCT00041691,Labetuzumab Y-90,False,1
NCT00365755,Carboplatin,True,8
NCT00365755,Cisplatin,True,8
NCT00365755,Cyclophosphamide,True,8
NCT00365755,Etoposide,True,8
NCT00365755,Melphalan,True,8
NCT00365755,vincristine sulfate,True,8
NCT00365755,Autologous Bone Marrow Transplantation,True,8
NCT00365755,Conventional Surgery,True,8
NCT01410708,Dasatinib,False,1
